Time, Rotation Rate (X), Rotation Rate (Y), Rotation Rate (Z)
1643940073.84016,0.102918393909931,-0.255866676568985,-0.0192099139094353
1643940073.87346,0.0555282384157181,-0.209368675947189,-0.00966407917439938
1643940073.90679,0.166837722063065,-0.143779546022415,-0.0602031536400318
1643940073.94015,0.112806975841522,-0.161380365490913,-0.0370400436222553
1643940073.9734,0.0732174888253212,-0.232913672924042,0.0107069723308086
1643940074.00677,0.0604873113334179,-0.21935898065567,0.0139400502666831
1643940074.04009,-0.0142689505591989,-0.186176270246506,-0.00821478664875031
1643940074.07338,0.00154356809798628,-0.245594322681427,-0.0106324041262269
1643940074.10677,0.0170484911650419,-0.277004182338715,0.0235412791371346
1643940074.14006,0.0362275131046772,-0.285441875457764,0.0737455934286118
1643940074.17343,0.0623648390173912,-0.281607985496521,0.0317456796765327
1643940074.20676,0.049677275121212,-0.215536013245583,-0.032950758934021
1643940074.24001,0.0782953351736069,-0.209303960204124,-0.0395178496837616
1643940074.27344,0.143429860472679,-0.247077956795692,-0.00878896377980709
1643940074.30676,0.0668442770838737,-0.19989500939846,-0.00542059820145369
1643940074.34011,-0.0236467402428389,-0.204255938529968,-0.0104276072233915
1643940074.3734,0.0413160137832165,-0.267908662557602,0.000492152175866067
1643940074.40674,-0.0230006575584412,-0.237105756998062,0.0286391023546457
1643940074.44015,-0.0966080352663994,-0.229107216000557,0.0237798970192671
1643940074.47338,-0.00708693778142333,-0.24267815053463,0.000502272159792483
1643940074.50678,-0.00708693778142333,-0.24267815053463,0.000502272159792483
1643940074.54011,-0.0195875503122807,-0.216288089752197,0.0451949089765549
1643940074.57336,0.0268763545900583,-0.211959660053253,0.036099947988987
1643940074.6068,0.0268763545900583,-0.211959660053253,0.036099947988987
1643940074.64011,0.00286236545071006,-0.210993200540543,0.0317025370895863
1643940074.67343,-0.0463070459663868,-0.295832991600037,0.0588406808674335
1643940074.70677,-0.0463070459663868,-0.295832991600037,0.0588406808674335
1643940074.73993,-0.0134758614003658,-0.196692556142807,0.0226603057235479
1643940074.77338,0.0346402674913406,-0.216279834508896,-0.0440769121050835
1643940074.80683,0.155186116695404,-0.195855796337128,-0.0428838171064854
1643940074.84013,0.161959603428841,-0.217024728655815,0.00506772939115763
1643940074.87339,0.0164586026221514,-0.183526411652565,0.0347182974219322
1643940074.90677,-0.0146583048626781,-0.197849959135056,0.0378392562270164
1643940074.94009,-0.108061753213406,-0.265554428100586,0.027990622445941
1643940074.97346,-0.137933894991875,-0.287443220615387,0.00844861194491386
1643940075.0068,-0.0311246290802956,-0.200308859348297,-0.0185172259807587
1643940075.0401,0.0101743405684829,-0.152921110391617,-0.0901717022061348
1643940075.07343,0.0511422790586948,-0.138769596815109,-0.0908388271927834
1643940075.10655,0.114355340600014,-0.222787544131279,-0.0153461992740631
1643940075.14007,0.0570851229131222,-0.306125313043594,-0.0049180593341589
1643940075.17345,-0.0520983561873436,-0.222304970026016,-0.0194967351853848
1643940075.20677,-0.0109075084328651,-0.187581345438957,-0.00690344627946615
1643940075.23987,0.0174714010208845,-0.209372669458389,0.00229777535423636
1643940075.27363,0.060276921838522,-0.170270800590515,0.0209356416016817
1643940075.30676,-0.0154929393902421,-0.137133613228798,-0.0108587732538581
1643940075.3401,-0.0201609283685684,-0.201562151312828,-0.0542906671762466
1643940075.37346,0.0184897948056459,-0.201785579323769,-0.0317366234958172
1643940075.40681,-0.0150716276839375,-0.193314865231514,0.00871279742568731
1643940075.4401,-0.0128153972327709,-0.194278672337532,0.0269229598343372
1643940075.47339,-0.00590742379426956,-0.170352026820183,0.0157264992594719
1643940075.50677,-0.0826690495014191,-0.191417902708054,0.0284729208797216
1643940075.53935,-0.101900532841682,-0.29731023311615,0.0442020818591118
1643940075.57344,-0.0569567605853081,-0.253910034894943,0.0425210930407047
1643940075.60678,-0.0287879724055529,-0.250172287225723,0.0207271166145802
1643940075.63955,-0.0097197387367487,-0.183710977435112,0.0234185066074133
1643940075.67346,0.0403447598218918,-0.208531111478806,0.0294633507728577
1643940075.7068,0.0291965007781982,-0.225860565900803,0.0261799395084381
1643940075.73978,-0.0333992354571819,-0.214619889855385,0.0459717512130737
1643940075.77345,-0.0535513758659363,-0.252428531646729,0.0444108732044697
1643940075.80677,-0.0230192989110947,-0.192494079470634,0.0438348315656185
1643940075.84016,-0.100026465952396,-0.215537875890732,0.0296433791518211
1643940075.87314,-0.065103106200695,-0.201416999101639,0.0151805505156517
1643940075.90678,0.016169648617506,-0.209200888872147,-0.00213798577897251
1643940075.94011,0.0512474738061428,-0.180570051074028,0.0174751300364733
1643940075.97344,0.0662184357643127,-0.22480009496212,0.0428992621600628
1643940076.00683,0.0475091971457005,-0.258529037237167,0.0453802645206451
1643940076.0401,-0.00490367831662297,-0.284971803426743,0.0761919692158699
1643940076.07338,-0.0341901928186417,-0.276987940073013,0.0760564208030701
1643940076.10677,0.0743634477257729,-0.176981166005135,0.0155501971021295
1643940076.14012,0.0859929397702217,-0.143999248743057,-0.0109780821949244
1643940076.17344,0.0427554547786713,-0.176098868250847,0.0142481783404946
1643940076.20681,0.0548584535717964,-0.221771016716957,0.0645033568143845
1643940076.23977,-0.0294561590999365,-0.232294231653214,0.044290766119957
1643940076.27346,0.000511060585267842,-0.148439005017281,0.0249437000602484
1643940076.30677,0.044734712690115,-0.146650955080986,0.010863833129406
1643940076.34007,0.0094254594296217,-0.156905725598335,0.0130870398133993
1643940076.37344,-0.0470961406826973,-0.158734783530235,0.0175345186144114
1643940076.4068,-0.0328072160482407,-0.190291374921799,0.00381817412562668
1643940076.44012,0.0339281409978867,-0.179630219936371,0.0342770144343376
1643940076.47343,-0.0468966700136662,-0.213123187422752,0.0666631832718849
1643940076.50677,-0.0660187005996704,-0.204019978642464,0.0552557967603207
1643940076.54007,0.0337827317416668,-0.145423769950867,0.0256739370524883
1643940076.57343,0.0285943597555161,-0.167603105306625,0.0206546783447266
1643940076.60682,-0.0336644873023033,-0.17177414894104,-0.00594950187951326
1643940076.64013,0.0459083691239357,-0.169231906533241,-0.0114326840266585
1643940076.67342,0.13196761906147,-0.157272979617119,0.00304452562704682
1643940076.70697,-0.0272942055016756,-0.14641660451889,0.00410153437405825
1643940076.73965,-0.0965371951460838,-0.218390390276909,0.00999617483466864
1643940076.77364,0.011190602555871,-0.174439176917076,-0.00773701537400484
1643940076.80697,0.0161456800997257,-0.0954612717032433,-0.0197121854871511
1643940076.84033,-0.00491006998345256,-0.121922709047794,-0.0126271117478609
1643940076.87365,0.0221116933971643,-0.11249964684248,-0.0190557166934013
1643940076.90699,0.00295397825539112,-0.10026241838932,-0.0271171052008867
1643940076.94029,-0.0564968325197697,-0.12944507598877,0.0153438020497561
1643940076.97364,-0.0768825337290764,-0.18626680970192,0.0069593726657331
1643940077.00701,0.0132385734468699,-0.165366590023041,0.00417024409398437
1643940077.04031,0.0247575435787439,-0.150331720709801,0.0395119898021221
1643940077.07363,0.0247575435787439,-0.150331720709801,0.0395119898021221
1643940077.10697,-0.00221708160825074,-0.231063574552536,0.0173760615289211
1643940077.14031,-0.000244478200329468,-0.137676641345024,-0.00325864390470088
1643940077.17366,-0.000244478200329468,-0.137676641345024,-0.00325864390470088
1643940077.20697,-0.0109911318868399,-0.16135773062706,0.00800945702940226
1643940077.23957,-0.128584608435631,-0.143032252788544,-0.0367337800562382
1643940077.27366,-0.128584608435631,-0.143032252788544,-0.0367337800562382
1643940077.30699,-0.046314500272274,-0.180021166801453,0.00722089502960443
1643940077.3403,-0.067839503288269,-0.165362864732742,0.0104395914822817
1643940077.37366,-0.0758947655558586,-0.103778064250946,-0.012082495726645
1643940077.40697,-0.0235719047486782,-0.179558038711548,0.0204972848296165
1643940077.4403,-0.0108036454766989,-0.195421159267426,0.0402763150632381
1643940077.47364,-0.0738561153411865,-0.22502139210701,0.0237255692481995
1643940077.50697,-0.0596462860703468,-0.143575012683868,-0.0370933078229427
1643940077.54031,0.115803562104702,0.00578491855412722,-0.0448857173323631
1643940077.57364,0.15643647313118,-0.076810359954834,-0.0409961678087711
1643940077.60697,0.0551993399858475,0.0221875943243504,-0.0252656750380993
1643940077.64031,0.0324631333351135,-0.0332069545984268,-0.0211127419024706
1643940077.67365,0.0616612322628498,-0.0284108687192202,0.00429727649316192
1643940077.70696,0.01774544082582,-0.0364778488874435,-0.00337662198580801
1643940077.73955,-0.0668525323271751,0.00673193857073784,-0.0200320314615965
1643940077.77293,-0.0563916377723217,-0.0326357074081898,-0.0343300104141235
1643940077.80699,0.0189318787306547,-0.0316687151789665,-0.0318159870803356
1643940077.84037,-0.0345979258418083,0.0492104217410088,-0.0464063808321953
1643940077.87304,-0.153469190001488,0.0573154874145985,-0.0513287000358105
1643940077.90606,-0.0301251448690891,0.00943078566342592,-0.039518915116787
1643940077.94031,0.0464388728141785,0.0261770095676184,-0.0112816831097007
1643940077.97364,-0.0426451973617077,0.0545465983450413,-0.0371028929948807
1643940078.00695,-0.0225290115922689,0.0806852579116821,-0.0493664853274822
1643940078.04031,0.0542680323123932,0.0744689106941223,-0.0390054546296597
1643940078.07268,0.000463123724330217,0.0667127147316933,-0.0289088804274797
1643940078.10605,-0.0982802286744118,0.0597802437841892,-0.0368706658482552
1643940078.1394,0.030885212123394,0.0884473100304604,-0.0409998968243599
1643940078.17276,0.0636130645871162,0.083205409348011,-0.00218432466499507
1643940078.20612,-0.062996007502079,0.0323054753243923,0.00758814485743642
1643940078.2395,-0.023070165887475,-0.0112864766269922,-0.0207585413008928
1643940078.27298,0.0946399569511414,0.118335962295532,-0.0555705837905407
1643940078.30621,0.0368525572121143,0.174076989293098,-0.0608002319931984
1643940078.33961,-0.026118153706193,0.150129586458206,-0.0474047996103764
1643940078.37296,-0.0702003911137581,0.0927789360284805,-0.0212083496153355
1643940078.40627,-0.0426515899598598,0.122457474470139,-0.0260489117354155
1643940078.43969,0.0351979359984398,0.163575351238251,-0.00852504465728998
1643940078.47304,0.0519974194467068,0.135231584310532,-0.0147866690531373
1643940078.50639,0.090237483382225,0.145369440317154,-0.00511193787679076
1643940078.53976,0.0345182940363884,0.0790604650974274,0.00447703991085291
1643940078.57312,0.0369385778903961,0.105645470321178,0.00267567788250744
1643940078.60647,0.0714278444647789,0.115229919552803,-0.0263525117188692
1643940078.63986,0.0701407417654991,0.123494237661362,-0.013985057361424
1643940078.67322,0.00902279000729322,0.0910987481474876,-0.0145264780148864
1643940078.70657,-0.0162652563303709,0.176747605204582,-0.0199060644954443
1643940078.73948,-0.101859256625175,0.200901687145233,-0.0447064861655235
1643940078.77347,-0.0384339429438114,0.229248628020287,-0.0330711342394352
1643940078.80664,0.0970290750265121,0.249540582299232,-0.00524030206725001
1643940078.84007,0.0752457529306412,0.17396967113018,0.0396909527480602
1643940078.87339,-0.0518344342708588,0.144197389483452,0.0287000872194767
1643940078.90673,-0.0306236892938614,0.123846046626568,0.00154037238098681
1643940078.9401,0.0130774527788162,0.106010586023331,-0.0234059896320105
1643940078.97347,-0.0448148772120476,0.150683790445328,-0.0283485502004623
1643940079.00682,0.0786900147795677,0.143291383981705,0.0133112780749798
1643940079.04018,0.0689795985817909,0.0727005675435066,0.0523995570838451
1643940079.07354,-0.051825113594532,0.0230336803942919,0.0108558433130383
1643940079.1069,0.09105134755373,0.20808582007885,-0.0273562576621771
1643940079.14026,0.197090968489647,0.283437043428421,-0.0442148670554161
1643940079.17362,0.0912675932049751,0.227358058094978,-0.066228024661541
1643940079.20699,-0.02761485055089,0.198120802640915,-0.0457280725240707
1643940079.23936,-0.0123219136148691,0.140363767743111,-0.00426185643300414
1643940079.27365,-0.0174823217093945,0.0805089548230171,0.0194898117333651
1643940079.30698,-0.0683462992310524,0.130392357707024,-0.00951893627643585
1643940079.34031,0.0112196309491992,0.210355371236801,-0.0209569465368986
1643940079.37364,0.11103331297636,0.140945136547089,0.0128572089597583
1643940079.40698,0.00723607512190938,0.0717136040329933,0.035674374550581
1643940079.44031,-0.0619123689830303,0.0837612077593803,0.00595722487196326
1643940079.47364,0.0107663609087467,0.0856874734163284,-0.0116199040785432
1643940079.50698,0.0450532287359238,0.13807238638401,0.0120555972680449
1643940079.54031,-0.0376997068524361,0.12721361219883,0.00417636940255761
1643940079.57369,-0.0784532651305199,0.0744039267301559,0.00874502211809158
1643940079.60698,-0.0128444256260991,0.0915698632597923,0.0142487110570073
1643940079.64029,-0.0220901221036911,0.117247261106968,-0.0169329103082418
1643940079.67364,-0.00148764182813466,0.152474761009216,-0.0358461476862431
1643940079.70698,0.00288580125197768,0.0871775150299072,-0.023283751681447
1643940079.73932,0.00288580125197768,0.0871775150299072,-0.023283751681447
1643940079.77366,0.0385599099099636,0.157384291291237,0.0233007948845625
1643940079.80656,-0.00881319865584373,0.128608047962189,-0.0424609072506428
1643940079.84028,0.070643812417984,0.151947990059853,-0.0603014230728149
1643940079.87365,0.070643812417984,0.151947990059853,-0.0603014230728149
1643940079.90698,0.096029594540596,0.178331390023232,-0.0133184688165784
1643940079.9403,-0.0320617966353893,0.235196277499199,-0.0667478740215302
1643940079.97364,-0.0320617966353893,0.235196277499199,-0.0667478740215302
1643940080.00656,0.121552266180515,0.198835074901581,-0.0372142121195793
1643940080.04029,0.106734432280064,0.244345292448997,-0.0432830266654491
1643940080.07267,-0.0427232272922993,0.228544488549232,-0.0991609394550323
1643940080.10603,0.0633994787931442,0.112207494676113,-0.0827646553516388
1643940080.13942,0.156380280852318,0.114737764000893,-0.00635376945137978
1643940080.17278,-0.0792831033468246,0.183091789484024,-0.0332801938056946
1643940080.20618,-0.0642847120761871,0.249166414141655,-0.125463381409645
1643940080.23952,0.0550608560442924,0.107770137488842,-0.107909418642521
1643940080.27291,-0.0350663736462593,0.10657224804163,0.00957699306309223
1643940080.30623,-0.129769712686539,0.0946857631206512,0.0322010777890682
1643940080.33954,-0.0952599421143532,0.0178540982306004,0.00364773161709309
1643940080.37294,0.0384842753410339,0.0948761776089668,-0.0176359843462706
1643940080.4063,0.0628063902258873,0.23869726061821,-0.0555767081677914
1643940080.43968,-0.000438622635556385,0.321802794933319,-0.109786152839661
1643940080.47303,-0.00857431348413229,0.255614459514618,-0.0699753537774086
1643940080.50647,0.017663948237896,0.0739993900060654,-0.0184628963470459
1643940080.53976,0.0160162504762411,0.000706536637153476,0.0243261121213436
1643940080.57317,-0.0223897285759449,0.0866701826453209,0.0268377400934696
1643940080.6065,0.0479496829211712,0.115835256874561,0.0315810963511467
1643940080.63985,0.130273848772049,0.136253982782364,0.00223785429261625
1643940080.67321,0.0801651403307915,0.175062358379364,-0.0530389845371246
1643940080.70658,0.065069280564785,0.191615238785744,-0.0582505241036415
1643940080.73988,0.0884771347045898,0.0974943339824677,-0.0287368390709162
1643940080.7733,0.0956045538187027,0.0278755724430084,0.027050793170929
1643940080.80667,0.0300867967307568,0.0685468390583992,0.0302857346832752
1643940080.84004,-0.0721080154180527,0.120318956673145,-0.0375047661364079
1643940080.8734,-0.0609432458877563,0.238106578588486,-0.0930492505431175
1643940080.90676,-0.00803475733846426,0.17980332672596,-0.0949454233050346
1643940080.94015,-0.0648666173219681,0.135406821966171,-0.0588667802512646
1643940080.97347,-0.133777767419815,0.272970825433731,-0.0519172586500645
1643940081.00686,-0.0471121184527874,0.250182151794434,-0.0490431748330593
1643940081.0402,0.0599027499556541,0.130714073777199,0.0146042425185442
1643940081.07357,0.0605472326278687,0.139823943376541,0.0657475888729095
1643940081.10687,0.0863535329699516,0.172739818692207,0.0322692580521107
1643940081.1403,0.176077827811241,0.187818363308907,-0.0153597816824913
1643940081.17365,0.150692567229271,0.215841755270958,-0.0188714265823364
1643940081.20702,0.108741924166679,0.222678080201149,-0.00255983043462038
1643940081.24042,0.0864286348223686,0.192677572369576,0.0126359006389976
1643940081.27371,0.119014538824558,0.169828176498413,0.0165411606431007
1643940081.30699,0.0487257279455662,0.141525700688362,-0.0282329693436623
1643940081.34033,-0.00549276964738965,0.132636070251465,-0.034348651766777
1643940081.37367,-0.0149435298517346,0.147431269288063,-0.0227479226887226
1643940081.40702,-0.0310418047010899,0.159443721175194,-0.0311952028423548
1643940081.44038,-0.0186309423297644,0.184297934174538,-0.0417927205562592
1643940081.47366,-0.0345380045473576,0.187784805893898,-0.0525186024606228
1643940081.50699,-0.047748614102602,0.162861093878746,-0.0497811399400234
1643940081.54033,0.00133131421171129,0.203969642519951,-0.0404382348060608
1643940081.57367,-0.0560163967311382,0.265861243009567,-0.0464966632425785
1643940081.607,-0.0570220053195953,0.268841862678528,-0.0549407452344894
1643940081.64035,0.112194716930389,0.184886232018471,0.00197313609533012
1643940081.67367,0.0933035835623741,0.0798077434301376,0.0613123588263988
1643940081.70702,0.0941856205463409,0.0634002760052681,0.0552049316465855
1643940081.74038,0.13383449614048,0.0967851355671883,0.0342565067112446
1643940081.77367,0.0660866051912308,0.133340209722519,0.0346202962100506
1643940081.80705,-0.054657120257616,0.193504750728607,0.0200056657195091
1643940081.84033,-0.0167129337787628,0.124668695032597,-0.0028186896815896
1643940081.87363,0.0120513364672661,0.0941565930843353,0.00454574963077903
1643940081.90699,-0.0340312048792839,0.178375065326691,-0.00188498536590487
1643940081.9395,-0.0662775561213493,0.218174144625664,-0.0434971451759338
1643940081.97367,-0.0763078182935715,0.236378714442253,-0.0675505474209785
1643940082.00699,0.00184983166400343,0.211297333240509,-0.0463925339281559
1643940082.04032,-0.0145488493144512,0.178807556629181,-0.0391388796269894
1643940082.07366,-0.0576249472796917,0.181854486465454,-0.00623099785298109
1643940082.10705,-0.0868062674999237,0.224346816539764,-0.00418302696198225
1643940082.14033,0.0727325230836868,0.219204515218735,-0.0231830831617117
1643940082.17365,0.109982162714005,0.117083214223385,-0.0247319787740707
1643940082.20699,-0.104576475918293,0.14318086206913,-0.0192810203880072
1643940082.24033,-0.000290018244413659,0.215452387928963,-0.0554150566458702
1643940082.27366,0.105474226176739,0.13271863758564,-0.0466303527355194
1643940082.30701,0.0308300834149122,0.0360365621745586,0.0127072734758258
1643940082.34031,-0.0746294930577278,0.107647366821766,0.053247507661581
1643940082.37366,-0.111357681453228,0.218985080718994,0.00221255421638489
1643940082.40699,-0.0424808822572231,0.204049006104469,-0.0777765512466431
1643940082.44031,-0.00554443523287773,0.136912316083908,-0.07026057690382
1643940082.47366,-0.00554443523287773,0.136912316083908,-0.07026057690382
1643940082.507,0.00382323400117457,0.0992674678564072,0.0180852599442005
1643940082.54033,-0.00793462246656418,0.0588097870349884,0.0333829894661903
1643940082.57366,-0.00793462246656418,0.0588097870349884,0.0333829894661903
1643940082.60699,0.00347409350797534,0.0956367775797844,0.00695830723270774
1643940082.64033,-0.00592633243650198,0.172305449843407,0.00344107043929398
1643940082.67366,-0.0176775306463242,0.218641802668571,0.00720145367085934
1643940082.70699,-0.00108923285733908,0.0875966921448708,-0.0138676119968295
1643940082.74034,0.00747362896800041,0.0892563760280609,-0.00568185420706868
1643940082.77368,-0.0360719822347164,0.144513502717018,-0.0242475494742393
1643940082.80699,-0.0900707691907883,0.191481813788414,-0.0294465720653534
1643940082.84032,-0.0706504657864571,0.218288123607635,-0.0225689578801394
1643940082.87369,-0.0317502059042454,0.243627309799194,-0.0789480805397034
1643940082.90704,0.00390472682192922,0.281945407390594,-0.0522909015417099
1643940082.94034,-0.0369678698480129,0.214451849460602,-0.0241538062691689
1643940082.9737,-0.077222615480423,0.168272897601128,-0.00613805372267962
1643940083.00701,0.034483939409256,0.196053132414818,-0.00496439868584275
1643940083.0403,0.042863842099905,0.216047346591949,0.00586641114205122
1643940083.07366,0.0178674142807722,0.218301445245743,0.0167483538389206
1643940083.107,0.049143310636282,0.151584729552269,-0.00235023954883218
1643940083.14033,0.0733296051621437,0.147219017148018,0.0130369728431106
1643940083.17368,0.0928460508584976,0.14716175198555,0.0225657634437084
1643940083.20699,0.0177789963781834,0.0814663618803024,0.0413972400128841
1643940083.24034,0.00372656132094562,0.0542078427970409,0.0408667400479317
1643940083.27373,0.0310404747724533,0.0868992134928703,0.0212709344923496
1643940083.30702,0.0607344545423985,0.151203364133835,-0.000926780048757792
1643940083.34039,-0.0248576793819666,0.153974384069443,-0.0427562519907951
1643940083.37368,-0.0843620151281357,0.210098102688789,-0.0579093731939793
1643940083.407,-0.0669534653425217,0.183949321508408,-0.0418286733329296
1643940083.4403,-0.0976895391941071,0.182526141405106,-0.0286651998758316
1643940083.47366,-0.0705569908022881,0.266956865787506,-0.0170146692544222
1643940083.507,-0.0210003573447466,0.291802823543549,-0.0147515153512359
1643940083.54035,0.0429131127893925,0.223806992173195,-0.0428001955151558
1643940083.57371,-0.0411809906363487,0.251549929380417,-0.0583144389092922
1643940083.60708,-0.0877905711531639,0.332316160202026,-0.0399354323744774
1643940083.64037,-0.0406025536358356,0.287312209606171,-0.052612878382206
1643940083.67369,0.065117746591568,0.191649585962296,-0.0439117960631847
1643940083.707,0.088232658803463,0.158163264393806,-0.0135360490530729
1643940083.74033,0.0299017056822777,0.135920822620392,0.0212951693683863
1643940083.77372,0.0321707203984261,0.105064369738102,0.0138774663209915
1643940083.80699,0.0208363067358732,0.112982213497162,-0.0109890019521117
1643940083.84033,0.00574656901881099,0.15132187306881,-0.0140729416161776
1643940083.87369,0.0205321721732616,0.12044145911932,-0.0209103412926197
1643940083.90702,-0.0254872497171164,0.0428388118743896,0.0164916254580021
1643940083.94034,0.000410925742471591,0.100000634789467,0.0186786130070686
1643940083.97374,-0.00410765968263149,0.195328742265701,-0.041378065943718
1643940084.007,-0.042350385338068,0.231269180774689,-0.0479914955794811
1643940084.04034,-0.0214046239852905,0.239356130361557,-0.0504708960652351
1643940084.07372,-0.0164338350296021,0.247239887714386,-0.0375343263149261
1643940084.10701,-0.0843281969428062,0.239801406860352,0.00308047840371728
1643940084.1404,-0.0668876841664314,0.218995466828346,0.0395484752953053
1643940084.17373,-0.0638221204280853,0.306763678789139,0.0505880750715733
1643940084.20705,-0.113263174891472,0.385281652212143,-0.0353822261095047
1643940084.24039,-0.077181339263916,0.280012488365173,-0.060829795897007
1643940084.27372,0.0464202277362347,0.150487244129181,-0.0205398965626955
1643940084.30705,0.0552789680659771,0.0669236406683922,-0.00540115684270859
1643940084.34038,-0.0937640443444252,0.178129523992538,-0.00609091576188803
1643940084.37371,-0.027615649625659,0.237887665629387,-0.020957212895155
1643940084.40706,0.0613906569778919,0.167103499174118,-0.0423405319452286
1643940084.44039,0.0591163150966167,0.0952221229672432,-0.0124588003382087
1643940084.47371,-0.0474990755319595,0.138348549604416,0.00802943017333746
1643940084.50703,-0.056070726364851,0.196486964821815,-0.00372016965411603
1643940084.54039,0.0873404964804649,0.16552372276783,0.00479582045227289
1643940084.57379,0.0604633428156376,0.182094439864159,-0.0273189730942249
1643940084.60704,-0.0363588072359562,0.297160029411316,-0.0962402522563934
1643940084.63949,0.00836072769016027,0.257504761219025,-0.102431565523148
1643940084.67351,0.0211481619626284,0.175275415182114,-0.0622631087899208
1643940084.70705,0.0267373379319906,0.217690512537956,-0.0345720909535885
1643940084.74038,0.0123802367597818,0.32756695151329,-0.0612343288958073
1643940084.77372,0.0488703362643719,0.295879870653152,-0.00593378907069564
1643940084.80704,0.0433157831430435,0.106131762266159,0.0353390835225582
1643940084.84041,-0.0210472289472818,0.189822658896446,0.0324162617325783
1643940084.87372,0.0196599867194891,0.296580791473389,-0.0298135560005903
1643940084.90704,0.044065460562706,0.177136689424515,-0.0398853644728661
1643940084.94038,0.0877325162291527,-0.0452034324407578,0.0512014031410217
1643940084.97365,0.0417309366166592,-0.0931448563933372,0.0486729964613914
1643940085.00611,-0.0634908229112625,-0.0511497370898724,0.00297768041491508
1643940085.04039,-0.0634908229112625,-0.0511497370898724,0.00297768041491508
1643940085.0737,-0.0355217754840851,-0.209756419062614,0.00448556197807193
1643940085.10667,-0.00302774785086513,-0.242193460464478,0.0221404563635588
1643940085.14041,-0.00302774785086513,-0.242193460464478,0.0221404563635588
1643940085.17371,-0.0315190441906452,-0.120033465325832,-0.00245117349550128
1643940085.20704,0.0895780846476555,-0.235114246606827,0.0284537449479103
1643940085.24037,0.0895780846476555,-0.235114246606827,0.0284537449479103
1643940085.27371,0.121318437159061,-0.289170295000076,0.0369332507252693
1643940085.30705,-0.0405237227678299,-0.244056075811386,0.00647414475679398
1643940085.34039,-0.0517721176147461,-0.275651544332504,0.0396382212638855
1643940085.3737,0.0772396624088287,-0.392343819141388,0.0977760925889015
1643940085.40704,0.0541316792368889,-0.445921301841736,0.0572310648858547
1643940085.44042,-0.0242129284888506,-0.378406971693039,0.0479150600731373
1643940085.47373,-0.0128681277856231,-0.310739487409592,0.112520150840282
1643940085.50701,0.105605788528919,-0.399199068546295,0.134017452597618
1643940085.54035,0.0849774777889252,-0.562532305717468,0.125070571899414
1643940085.57372,-0.087838776409626,-0.390447646379471,0.0792974829673767
1643940085.607,-0.0275344215333462,-0.275615066289902,0.0145957209169865
1643940085.64038,0.0338772721588612,-0.458033889532089,0.036988377571106
1643940085.67368,0.0127461552619934,-0.440519332885742,0.108141653239727
1643940085.70705,0.0076973345130682,-0.133516252040863,0.0903637185692787
1643940085.74033,0.0619730912148952,-0.135341316461563,0.0298106260597706
1643940085.77366,0.071656346321106,-0.248848706483841,0.0411863178014755
1643940085.80707,0.0425328128039837,-0.184388220310211,0.0683023557066917
1643940085.84042,0.0199406854808331,-0.0789305046200752,0.0266555789858103
1643940085.87371,0.0087237162515521,-0.0879679396748543,-0.000812264101114124
1643940085.90707,0.0550872199237347,-0.142721995711327,0.0100611560046673
1643940085.94038,0.03709676861763,-0.193306609988213,0.0307027846574783
1643940085.97374,0.0389870814979076,-0.159047439694405,0.0330639444291592
1643940086.007,0.0323539450764656,-0.221186175942421,0.00880121439695358
1643940086.04038,0.0472143851220608,-0.274499207735062,0.02695039100945
1643940086.07368,0.0703306198120117,-0.255100190639496,0.0652964487671852
1643940086.10698,0.0906561315059662,-0.292472332715988,0.116041116416454
1643940086.14033,0.0535108968615532,-0.311864674091339,0.0959909781813622
1643940086.17367,0.0736633017659187,-0.305783092975616,0.0600963607430458
1643940086.20701,0.0670884922146797,-0.263397008180618,0.0568465031683445
1643940086.24033,-0.00646642129868269,-0.245517879724503,0.0287664011120796
1643940086.27367,-0.00715591385960579,-0.310568243265152,0.0258004385977983
1643940086.30709,0.056610282510519,-0.371872633695602,0.0196714401245117
1643940086.34034,0.0759046152234077,-0.28606504201889,0.0325598083436489
1643940086.37372,-0.049876481294632,-0.143309488892555,-0.00468689715489745
1643940086.40698,-0.105407118797302,-0.204805344343185,-0.0642000213265419
1643940086.44033,0.0404965616762638,-0.393417596817017,-0.0158042628318071
1643940086.4737,0.0146042425185442,-0.269242107868195,0.0564488954842091
1643940086.50688,-0.0670738443732262,-0.125604793429375,-0.00804221350699663
1643940086.54033,-0.00494043016806245,-0.18816351890564,-0.0624489970505238
1643940086.57367,0.0788205116987228,-0.262802064418793,0.0201366934925318
1643940086.60702,0.0600633360445499,-0.228167116641998,0.0701106414198875
1643940086.64041,0.0216634832322598,-0.213526666164398,0.0151464622467756
1643940086.6737,0.00710957497358322,-0.184828445315361,-0.0385402031242847
1643940086.70699,0.00669145863503218,-0.229833990335464,-0.0349491946399212
1643940086.74035,0.0424670316278934,-0.17883712053299,-0.0381420589983463
1643940086.77369,0.0120598590001464,-0.202198103070259,-0.0277733076363802
1643940086.807,0.0144335338845849,-0.236765936017036,0.012948289513588
1643940086.84039,-0.0109184281900525,-0.132510632276535,0.0539652295410633
1643940086.87368,-0.117535419762135,-0.091092623770237,0.0361811742186546
1643940086.90698,-0.147242173552513,-0.15116448700428,-0.0174253284931183
1643940086.94033,-0.0138409808278084,-0.154496625065804,0.0395609922707081
1643940086.97369,0.0860909447073936,-0.145739629864693,0.0640263855457306
