Torque,Biceps,Triceps,Envelope
11.8785,5.31006E-05,5.15747E-05,11.8476
11.831,6.28662E-05,5.7373E-05,11.8479
11.7767,4.88281E-05,4.91333E-05,11.8482
11.8038,5.27954E-05,5.31006E-05,11.8484
12.0686,5.5542E-05,4.82178E-05,11.8487
12.0821,5.7373E-05,6.5918E-05,11.849
11.9871,5.61523E-05,7.01904E-05,11.8493
12.0686,3.8147E-05,6.16455E-05,11.8495
12.1364,2.86865E-05,5.5542E-05,11.8498
11.9057,2.16675E-05,6.13403E-05,11.8501
11.6274,3.35693E-06,5.40161E-05,11.8503
11.8649,-1.06812E-05,6.56128E-05,11.8506
11.7767,-5.09644E-05,6.43921E-05,11.8509
11.7563,-8.57544E-05,6.7749E-05,11.8511
11.9464,-0.000123901,7.20215E-05,11.8514
12.0686,-0.000114441,6.89697E-05,11.8517
12.0753,-6.80542E-05,7.23267E-05,11.8519
11.9667,-1.52588E-06,7.2937E-05,11.8522
12.0753,5.5542E-05,7.23267E-05,11.8525
11.9735,0.000109558,7.08008E-05,11.8527
11.9057,0.000137939,6.5918E-05,11.853
11.7563,0.000147705,7.20215E-05,11.8532
11.8581,0.000153809,6.2561E-05,11.8535
11.8038,0.000166321,6.10352E-05,11.8537
12.0143,0.000174255,5.43213E-05,11.854
11.9396,0.000180664,4.88281E-05,11.8542
12.0957,0.000126343,4.94385E-05,11.8545
12.0753,8.08716E-05,3.44849E-05,11.8547
11.9735,4.79126E-05,3.93677E-05,11.855
11.8581,3.02124E-05,5.06592E-05,11.8552
11.8853,6.10352E-06,6.56128E-05,11.8554
11.8038,-1.92261E-05,5.88989E-05,11.8557
11.7156,-3.2959E-05,6.50024E-05,11.8559
11.8378,-3.84521E-05,7.1106E-05,11.8562
12.0957,-3.72314E-05,6.37817E-05,11.8564
11.926,-3.60107E-05,5.46265E-05,11.8566
12.0753,-4.57764E-05,5.64575E-05,11.8569
12.1568,-3.08228E-05,5.98145E-05,11.8571
12.0618,-1.77002E-05,7.32422E-05,11.8573
11.9803,-1.2207E-06,6.98853E-05,11.8576
11.8853,-7.01904E-06,6.98853E-05,11.8578
11.8921,-1.34277E-05,7.01904E-05,11.858
11.7428,-1.46484E-05,5.70679E-05,11.8583
11.7495,-8.8501E-06,5.67627E-05,11.8585
12.1229,5.79834E-06,6.10352E-05,11.8587
12.0821,-5.49316E-06,5.5542E-05,11.8589
11.7903,-1.83105E-05,4.88281E-05,11.8592
12.1297,-8.8501E-06,4.3335E-05,11.8594
12.0753,5.79834E-06,5.27954E-05,11.8596
11.8446,3.44849E-05,5.5542E-05,11.8598
12.0346,5.95093E-05,6.04248E-05,11.8601
11.8038,8.45337E-05,5.46265E-05,11.8603
11.8242,0.000103455,5.76782E-05,11.8605
11.702,0.000102234,6.89697E-05,11.8607
12.0143,9.91821E-05,7.20215E-05,11.8609
12.1432,0.000114136,7.69043E-05,11.8612
12.1025,0.000116272,6.95801E-05,11.8614
11.7767,0.000122375,6.10352E-05,11.8616
12.0753,0.000112915,6.53076E-05,11.8618
11.8921,0.000102539,4.94385E-05,11.862
11.8106,0.000101929,5.34058E-05,11.8622
11.9328,9.52148E-05,4.18091E-05,11.8625
11.7224,6.65283E-05,5.82886E-05,11.8627
11.8106,5.24902E-05,5.18799E-05,11.8629
11.9192,2.83813E-05,5.21851E-05,11.8631
12.0007,1.12915E-05,6.31714E-05,11.8633
12.1297,-1.06812E-05,6.80542E-05,11.8635
12.1025,-1.61743E-05,6.5918E-05,11.8638
11.8514,-2.16675E-05,7.38525E-05,11.864
11.9396,-2.83813E-05,7.44629E-05,11.8642
11.9057,-3.60107E-05,6.53076E-05,11.8644
11.831,-4.42505E-05,7.20215E-05,11.8646
11.6613,-4.66919E-05,6.92749E-05,11.8648
11.8785,-5.95093E-05,6.89697E-05,11.865
12.0957,-3.93677E-05,7.23267E-05,11.8652
11.96,-2.13623E-05,6.37817E-05,11.8655
12.0618,-1.34277E-05,6.40869E-05,11.8657
12.1568,-2.74658E-06,6.62231E-05,11.8659
12.0414,1.77002E-05,6.46973E-05,11.8661
11.8106,4.66919E-05,6.46973E-05,11.8663
11.8989,7.38525E-05,6.68335E-05,11.8665
11.8038,0.000101929,5.27954E-05,11.8667
11.6545,0.000109863,5.12695E-05,11.867
11.6681,9.24683E-05,5.46265E-05,11.8672
12.0821,6.34766E-05,5.00488E-05,11.8674
12.0618,5.70679E-05,5.52368E-05,11.8676
12.0821,7.35474E-05,6.34766E-05,11.8678
12.1093,8.57544E-05,6.16455E-05,11.868
12.0957,9.27734E-05,6.7749E-05,11.8683
11.926,0.000100098,6.83594E-05,11.8685
11.8378,9.64355E-05,6.7749E-05,11.8687
11.9057,7.26318E-05,6.28662E-05,11.8689
11.7699,4.79126E-05,5.82886E-05,11.8691
11.6613,3.96729E-05,5.95093E-05,11.8693
12.055,3.72314E-05,5.92041E-05,11.8696
12.1093,1.86157E-05,5.70679E-05,11.8698
12.0821,-1.12915E-05,5.09644E-05,11.87
12.2043,-2.01416E-05,5.92041E-05,11.8702
12.0753,-2.96021E-05,5.82886E-05,11.8704
11.9328,-3.66211E-05,6.22559E-05,11.8706
11.8921,-2.71606E-05,6.13403E-05,11.8709
11.8038,-8.23975E-06,6.53076E-05,11.8711
11.9057,1.92261E-05,7.01904E-05,11.8713
11.8853,3.75366E-05,6.68335E-05,11.8715
11.8785,4.91333E-05,7.04956E-05,11.8718
12.1704,5.79834E-05,7.41577E-05,11.872
12.184,6.95801E-05,5.58472E-05,11.8722
12.1568,9.39941E-05,5.95093E-05,11.8724
12.2383,9.46045E-05,6.56128E-05,11.8727
11.9464,6.01196E-05,5.34058E-05,11.8729
11.9396,4.11987E-05,5.09644E-05,11.8731
11.8106,1.83105E-06,5.37109E-05,11.8733
11.7563,-1.70898E-05,5.79834E-05,11.8736
11.926,-1.49536E-05,5.40161E-05,11.8738
12.1093,-1.25122E-05,5.21851E-05,11.874
11.7971,-3.05176E-06,5.98145E-05,11.8743
12.1704,-1.40381E-05,6.073E-05,11.8745
12.1907,-8.23975E-06,6.50024E-05,11.8747
12.0753,-3.05176E-07,6.10352E-05,11.875
12.1364,2.16675E-05,6.80542E-05,11.8752
11.9124,1.61743E-05,6.53076E-05,11.8754
11.9057,1.92261E-05,5.95093E-05,11.8757
11.7156,2.56348E-05,6.16455E-05,11.8759
11.8921,2.83813E-05,6.01196E-05,11.8762
12.2043,6.28662E-05,6.28662E-05,11.8764
12.1297,8.48389E-05,6.43921E-05,11.8767
11.8378,9.73511E-05,5.49316E-05,11.8769
12.1704,9.73511E-05,6.53076E-05,11.8771
12.0753,9.0332E-05,5.88989E-05,11.8774
11.8785,8.3313E-05,5.27954E-05,11.8776
11.8989,9.27734E-05,5.43213E-05,11.8779
11.8106,7.75146E-05,4.91333E-05,11.8781
11.7903,6.2561E-05,5.34058E-05,11.8784
11.7903,3.93677E-05,6.28662E-05,11.8787
12.055,2.16675E-05,5.43213E-05,11.8789
12.1636,-1.52588E-06,6.31714E-05,11.8792
12.1297,-1.52588E-05,6.74438E-05,11.8794
11.9735,-8.54492E-06,5.7373E-05,11.8797
12.0482,-8.23975E-06,7.72095E-05,11.88
11.9396,1.46484E-05,7.35474E-05,11.8802
11.8378,2.01416E-05,8.05664E-05,11.8805
11.6749,3.35693E-05,6.86646E-05,11.8808
11.736,2.41089E-05,7.17163E-05,11.881
11.9803,1.15967E-05,6.46973E-05,11.8813
11.9396,1.52588E-05,5.34058E-05,11.8816
12.0414,1.83105E-05,5.18799E-05,11.8819
12.1297,1.61743E-05,6.37817E-05,11.8821
12.0821,2.04468E-05,6.5918E-05,11.8824
11.8785,-8.8501E-06,6.5918E-05,11.8827
11.8989,-2.38037E-05,6.31714E-05,11.883
11.8446,-2.0752E-05,5.24902E-05,11.8833
11.7156,-3.32642E-05,5.40161E-05,11.8835
11.5934,-2.13623E-06,7.04956E-05,11.8838
12.0143,4.30298E-05,6.10352E-05,11.8841
12.0686,8.88062E-05,6.50024E-05,11.8844
12.055,0.000120239,6.7749E-05,11.8847
12.0889,0.000147095,5.27954E-05,11.885
12.1636,0.000177917,5.46265E-05,11.8853
11.9328,0.000181274,4.18091E-05,11.8856
11.8174,0.000159607,4.60815E-05,11.8859
11.8921,0.000110779,6.31714E-05,11.8862
11.7699,7.8125E-05,6.2561E-05,11.8865
11.5527,4.63867E-05,5.31006E-05,11.8868
12.0007,2.16675E-05,5.18799E-05,11.8871
12.0686,0,5.18799E-05,11.8874
12.0414,-1.95312E-05,6.2561E-05,11.8878
12.1636,-3.26538E-05,6.7749E-05,11.8881
12.0889,-4.73022E-05,6.34766E-05,11.8884
11.9328,-5.95093E-05,6.50024E-05,11.8887
11.8785,-5.34058E-05,6.40869E-05,11.889
11.7699,-4.79126E-05,6.74438E-05,11.8893
11.8717,-5.85937E-05,7.1106E-05,11.8897
11.7088,-5.67627E-05,6.10352E-05,11.89
11.7903,-2.80762E-05,6.16455E-05,11.8903
12.1161,1.00708E-05,7.78198E-05,11.8906
12.1161,3.69263E-05,7.14111E-05,11.891
12.0686,4.63867E-05,6.31714E-05,11.8913
12.2654,4.91333E-05,6.7749E-05,11.8916
11.8921,7.72095E-05,6.10352E-05,11.892
11.8717,8.69751E-05,5.79834E-05,11.8923
11.7631,7.72095E-05,5.85937E-05,11.8926
11.7088,6.22559E-05,6.37817E-05,11.893
11.7495,6.2561E-05,6.28662E-05,11.8933
12.0346,6.22559E-05,5.46265E-05,11.8936
11.736,5.82886E-05,5.40161E-05,11.894
12.1161,5.67627E-05,6.01196E-05,11.8943
12.1229,6.74438E-05,6.43921E-05,11.8947
12.0957,6.98853E-05,6.37817E-05,11.895
12.0414,5.70679E-05,6.16455E-05,11.8954
11.8785,4.57764E-05,5.95093E-05,11.8957
11.8717,2.38037E-05,5.95093E-05,11.896
11.6681,1.40381E-05,5.52368E-05,11.8964
11.6545,-1.58691E-05,5.67627E-05,11.8967
12.1025,-1.61743E-05,6.7749E-05,11.8971
12.0414,-8.23975E-06,6.86646E-05,11.8974
11.8242,-9.46045E-06,6.34766E-05,11.8978
12.1229,3.96729E-06,6.31714E-05,11.8982
12.1025,1.92261E-05,5.49316E-05,11.8985
11.8581,3.479E-05,6.04248E-05,11.8989
11.7563,5.61523E-05,6.86646E-05,11.8992
11.8106,6.71387E-05,7.04956E-05,11.8996
11.7971,9.21631E-05,6.37817E-05,11.8999
11.5459,8.17871E-05,6.37817E-05,11.9003
12.0482,2.41089E-05,6.5918E-05,11.9007
12.1364,-1.37329E-05,6.13403E-05,11.901
12.0957,-1.25122E-05,7.20215E-05,11.9014
12.021,-6.71387E-06,6.37817E-05,11.9017
12.1704,1.09863E-05,6.19507E-05,11.9021
11.9396,3.41797E-05,6.31714E-05,11.9025
11.7767,6.10352E-05,5.88989E-05,11.9028
11.6749,6.7749E-05,5.5542E-05,11.9032
11.7699,7.35474E-05,6.16455E-05,11.9036
11.7088,6.56128E-05,6.01196E-05,11.9039
11.9667,7.72095E-05,5.06592E-05,11.9043
12.0346,9.33838E-05,4.45557E-05,11.9046
12.1025,8.88062E-05,5.27954E-05,11.905
12.0618,6.5918E-05,5.46265E-05,11.9054
12.0482,5.00488E-05,5.61523E-05,11.9057
11.9532,2.92969E-05,6.86646E-05,11.9061
11.9057,1.2207E-06,6.74438E-05,11.9065
11.6817,-1.61743E-05,6.28662E-05,11.9068
11.7495,-1.80054E-05,6.83594E-05,11.9072
11.7156,-5.88989E-05,7.1106E-05,11.9076
12.0686,-5.58472E-05,6.40869E-05,11.9079
12.1297,-2.96021E-05,7.32422E-05,11.9083
12.0821,1.2207E-06,6.92749E-05,11.9086
12.1364,3.75366E-05,5.7373E-05,11.909
12.0753,5.76782E-05,5.67627E-05,11.9094
11.8106,6.2561E-05,5.88989E-05,11.9097
11.9057,6.43921E-05,5.7373E-05,11.9101
11.831,6.22559E-05,5.67627E-05,11.9105
11.5255,5.27954E-05,5.92041E-05,11.9108
11.6817,6.19507E-05,5.34058E-05,11.9112
12.0414,6.5918E-05,5.0354E-05,11.9115
12.0278,4.66919E-05,4.91333E-05,11.9119
12.2247,2.59399E-05,5.49316E-05,11.9123
12.0821,1.70898E-05,5.40161E-05,11.9126
12.1297,2.7771E-05,5.5542E-05,11.913
11.8514,2.31934E-05,5.82886E-05,11.9133
11.8106,-1.09863E-05,5.70679E-05,11.9137
11.8921,-1.19019E-05,5.64575E-05,11.914
11.7767,3.23486E-05,5.82886E-05,11.9144
11.4034,4.30298E-05,5.27954E-05,11.9147
12.0753,5.61523E-05,6.71387E-05,11.9151
12.055,5.09644E-05,6.71387E-05,11.9154
12.0278,4.36401E-05,6.46973E-05,11.9158
12.245,3.23486E-05,6.68335E-05,11.9161
12.0686,2.56348E-05,5.92041E-05,11.9165
11.8581,3.26538E-05,5.98145E-05,11.9168
11.7088,3.78418E-05,6.7749E-05,11.9172
11.736,1.92261E-05,7.23267E-05,11.9175
11.8174,1.80054E-05,8.3313E-05,11.9179
11.6613,2.83813E-05,7.90405E-05,11.9182
11.8106,2.10571E-05,7.01904E-05,11.9186
12.1025,4.11987E-05,6.43921E-05,11.9189
12.0889,6.89697E-05,7.08008E-05,11.9192
12.0686,9.42993E-05,6.56128E-05,11.9196
12.0278,0.000112,5.95093E-05,11.9199
11.8989,0.000100098,6.01196E-05,11.9202
11.8378,8.75854E-05,5.79834E-05,11.9206
11.6613,8.42285E-05,4.88281E-05,11.9209
11.6884,7.41577E-05,5.15747E-05,11.9212
11.7563,3.54004E-05,4.05884E-05,11.9215
12.0346,-4.88281E-06,4.73022E-05,11.9219
11.8921,-4.02832E-05,5.12695E-05,11.9222
12.0889,-3.8147E-05,6.22559E-05,11.9225
12.0686,-3.23486E-05,6.50024E-05,11.9228
12.0143,-3.17383E-05,6.34766E-05,11.9231
11.7156,-1.61743E-05,6.50024E-05,11.9235
11.8649,9.15527E-06,5.82886E-05,11.9238
11.8378,2.89917E-05,6.16455E-05,11.9241
11.6477,4.63867E-05,6.2561E-05,11.9244
11.7495,6.04248E-05,6.83594E-05,11.9247
12.1229,8.57544E-05,7.50732E-05,11.925
12.1025,8.39233E-05,6.01196E-05,11.9253
12.0414,6.5918E-05,4.79126E-05,11.9256
12.15,4.39453E-05,4.97437E-05,11.9259
12.0889,7.01904E-06,5.58472E-05,11.9262
11.7428,-2.53296E-05,5.34058E-05,11.9265
11.7292,-4.57764E-05,6.62231E-05,11.9268
11.8038,-6.43921E-05,6.43921E-05,11.9271
11.7495,-4.79126E-05,6.34766E-05,11.9273
11.7292,-1.86157E-05,6.2561E-05,11.9276
12.0278,1.70898E-05,6.7749E-05,11.9279
12.1025,4.05884E-05,6.2561E-05,11.9282
12.0957,7.26318E-05,6.71387E-05,11.9285
12.0618,8.88062E-05,6.34766E-05,11.9287
12.1297,0.000101318,6.65283E-05,11.929
11.9396,0.00010498,5.76782E-05,11.9293
11.6613,9.42993E-05,6.10352E-05,11.9295
11.8446,8.69751E-05,6.073E-05,11.9298
11.7767,7.44629E-05,5.70679E-05,11.93
11.8514,6.04248E-05,6.40869E-05,11.9303
12.1907,5.79834E-05,6.53076E-05,11.9306
12.0753,4.18091E-05,6.65283E-05,11.9308
12.1229,1.61743E-05,6.31714E-05,11.9311
12.0753,7.93457E-06,7.84302E-05,11.9313
11.9871,6.40869E-06,6.53076E-05,11.9315
11.9396,6.71387E-06,6.50024E-05,11.9318
11.8717,1.7395E-05,6.83594E-05,11.932
11.5052,2.04468E-05,6.92749E-05,11.9323
11.8174,2.71606E-05,6.19507E-05,11.9325
11.9396,3.50952E-05,4.91333E-05,11.9327
12.0957,3.479E-05,5.06592E-05,11.9329
12.3197,3.44849E-05,4.66919E-05,11.9332
12.1297,3.69263E-05,5.09644E-05,11.9334
12.1772,3.2959E-05,5.95093E-05,11.9336
11.9803,2.86865E-05,5.92041E-05,11.9338
11.8853,-3.66211E-06,5.95093E-05,11.934
11.9532,2.74658E-06,5.67627E-05,11.9342
11.8378,2.53296E-05,6.31714E-05,11.9344
11.4848,1.52588E-05,5.61523E-05,11.9346
11.9871,1.86157E-05,5.34058E-05,11.9348
12.1161,2.65503E-05,6.01196E-05,11.935
12.0957,2.34985E-05,5.5542E-05,11.9352
12.2111,2.62451E-05,6.22559E-05,11.9354
12.1161,1.40381E-05,6.31714E-05,11.9356
12.0278,-5.79834E-06,6.98853E-05,11.9358
11.8106,-8.23975E-06,6.83594E-05,11.936
11.8649,1.19019E-05,6.16455E-05,11.9361
11.9532,4.24194E-05,5.67627E-05,11.9363
11.7903,7.23267E-05,5.95093E-05,11.9365
11.8378,9.27734E-05,6.53076E-05,11.9367
12.1772,9.18579E-05,5.88989E-05,11.9368
12.1568,8.63647E-05,6.19507E-05,11.937
12.1229,6.31714E-05,5.49316E-05,11.9371
12.021,3.2959E-05,6.073E-05,11.9373
12.0007,3.479E-05,5.46265E-05,11.9375
11.8853,2.59399E-05,5.64575E-05,11.9376
11.7428,1.67847E-05,5.79834E-05,11.9378
11.7767,1.77002E-05,6.01196E-05,11.9379
11.8106,2.28882E-05,6.89697E-05,11.9381
12.0482,4.08936E-05,7.01904E-05,11.9382
11.9871,3.84521E-05,6.46973E-05,11.9384
12.1364,5.76782E-05,5.43213E-05,11.9385
12.1297,7.78198E-05,5.09644E-05,11.9386
12.0346,8.88062E-05,5.43213E-05,11.9388
11.8106,7.41577E-05,5.49316E-05,11.9389
11.9192,4.42505E-05,6.5918E-05,11.939
11.8581,1.15967E-05,6.31714E-05,11.9392
11.7699,-1.0376E-05,7.01904E-05,11.9393
11.7292,-1.43433E-05,6.83594E-05,11.9394
12.1093,-7.01904E-06,6.53076E-05,11.9395
12.0686,-1.06812E-05,6.7749E-05,11.9396
12.0278,-7.93457E-06,5.09644E-05,11.9398
12.1364,-3.05176E-07,5.88989E-05,11.9399
12.1161,-4.88281E-06,6.86646E-05,11.94
11.7428,-3.05176E-06,7.04956E-05,11.9401
11.8038,-3.66211E-06,6.80542E-05,11.9402
11.831,1.86157E-05,6.5918E-05,11.9403
11.7563,3.90625E-05,5.67627E-05,11.9404
11.7292,7.08008E-05,4.91333E-05,11.9405
12.0414,0.000113525,5.0354E-05,11.9406
12.1093,0.000133972,5.00488E-05,11.9407
12.0686,0.000136719,6.04248E-05,11.9408
12.0346,0.00011261,6.31714E-05,11.9409
12.1636,7.26318E-05,6.71387E-05,11.941
11.9328,5.12695E-05,6.56128E-05,11.9411
11.607,5.0354E-05,6.28662E-05,11.9412
11.8514,3.17383E-05,5.85937E-05,11.9413
11.7699,2.10571E-05,5.31006E-05,11.9413
11.7088,-3.35693E-06,5.70679E-05,11.9414
12.2179,-1.80054E-05,5.37109E-05,11.9415
12.0482,-2.99072E-05,6.2561E-05,11.9416
12.0686,-3.96729E-05,6.65283E-05,11.9417
11.9939,-1.77002E-05,7.50732E-05,11.9417
12.0278,1.52588E-06,5.98145E-05,11.9418
11.9192,2.13623E-05,5.95093E-05,11.9419
11.8785,2.71606E-05,6.71387E-05,11.942
11.5052,3.72314E-05,6.86646E-05,11.942
11.8446,4.3335E-05,6.22559E-05,11.9421
11.7088,5.7373E-05,6.50024E-05,11.9422
12.0753,5.58472E-05,6.7749E-05,11.9422
12.2179,4.15039E-05,6.98853E-05,11.9423
12.1093,4.39453E-05,6.46973E-05,11.9423
12.1432,3.60107E-05,6.13403E-05,11.9424
11.9939,3.41797E-05,6.37817E-05,11.9425
11.8649,3.84521E-05,5.82886E-05,11.9425
11.9192,3.78418E-05,5.24902E-05,11.9426
11.831,2.47192E-05,4.82178E-05,11.9426
11.5663,3.84521E-05,5.31006E-05,11.9427
11.7563,3.479E-05,5.5542E-05,11.9427
12.0889,4.42505E-05,4.88281E-05,11.9428
12.0482,3.32642E-05,5.95093E-05,11.9428
12.0075,3.96729E-06,5.70679E-05,11.9429
12.1364,-2.44141E-06,5.27954E-05,11.9429
12.15,1.70898E-05,6.13403E-05,11.943
11.831,2.50244E-05,6.40869E-05,11.943
11.8921,3.93677E-05,5.98145E-05,11.943
11.9464,5.64575E-05,7.08008E-05,11.9431
11.8174,4.42505E-05,7.04956E-05,11.9431
11.7224,1.98364E-05,6.19507E-05,11.9431
12.1636,-8.23975E-06,6.56128E-05,11.9432
12.1297,-6.40869E-06,6.80542E-05,11.9432
12.0414,3.60107E-05,5.34058E-05,11.9432
11.9803,5.70679E-05,5.98145E-05,11.9433
12.1297,4.76074E-05,6.89697E-05,11.9433
11.8921,3.63159E-05,6.50024E-05,11.9433
11.8174,2.31934E-05,5.76782E-05,11.9434
11.8106,9.76562E-06,5.49316E-05,11.9434
11.8378,-2.16675E-05,6.46973E-05,11.9434
11.7156,-2.92969E-05,6.74438E-05,11.9434
12.0482,-9.15527E-06,6.37817E-05,11.9435
12.1568,1.5564E-05,6.71387E-05,11.9435
12.1364,3.69263E-05,6.92749E-05,11.9435
11.9532,5.95093E-05,7.08008E-05,11.9435
12.0414,7.44629E-05,7.17163E-05,11.9435
11.96,0.000105591,6.74438E-05,11.9436
11.8717,0.000118103,5.06592E-05,11.9436
11.926,0.000116882,5.21851E-05,11.9436
11.7631,0.000133057,5.09644E-05,11.9436
11.831,0.000126343,4.57764E-05,11.9436
12.0482,0.00010498,4.91333E-05,11.9436
12.0075,7.69043E-05,5.43213E-05,11.9436
12.15,4.8523E-05,6.65283E-05,11.9436
12.1229,1.70898E-05,7.23267E-05,11.9437
11.8106,-4.57764E-06,7.38525E-05,11.9437
11.9192,-4.27246E-06,6.073E-05,11.9437
11.8989,-7.01904E-06,6.40869E-05,11.9437
11.8446,-9.15527E-06,5.82886E-05,11.9437
11.9803,-1.64795E-05,6.43921E-05,11.9437
11.8649,-6.40869E-06,6.83594E-05,11.9437
12.15,-2.13623E-06,7.32422E-05,11.9437
12.0482,0,7.2937E-05,11.9437
12.0821,1.25122E-05,6.50024E-05,11.9437
12.2247,1.7395E-05,6.95801E-05,11.9437
12.0821,3.20435E-05,6.2561E-05,11.9437
11.5866,4.88281E-06,6.2561E-05,11.9437
11.9124,-2.89917E-05,5.58472E-05,11.9437
11.8378,-1.25122E-05,5.06592E-05,11.9437
11.7767,8.54492E-06,6.19507E-05,11.9437
12.0007,1.31226E-05,6.28662E-05,11.9437
12.0686,2.0752E-05,6.28662E-05,11.9437
12.0753,1.95312E-05,6.01196E-05,11.9437
11.9803,3.35693E-05,6.34766E-05,11.9437
12.0618,4.63867E-05,6.34766E-05,11.9437
12.0686,4.69971E-05,5.5542E-05,11.9437
11.9192,6.2561E-05,5.46265E-05,11.9437
11.6002,7.1106E-05,6.16455E-05,11.9437
11.8649,8.54492E-05,6.34766E-05,11.9437
11.7563,7.44629E-05,7.1106E-05,11.9437
11.926,7.32422E-05,5.79834E-05,11.9437
12.055,8.3313E-05,6.40869E-05,11.9437
12.0821,7.93457E-05,6.50024E-05,11.9437
12.0889,7.72095E-05,5.76782E-05,11.9437
11.9464,5.95093E-05,5.92041E-05,11.9436
11.9532,3.26538E-05,4.69971E-05,11.9436
11.9124,2.56348E-05,5.24902E-05,11.9436
11.8446,1.2207E-06,4.94385E-05,11.9436
11.6409,-1.83105E-06,5.67627E-05,11.9436
11.7699,7.32422E-06,6.22559E-05,11.9436
11.9328,2.28882E-05,6.28662E-05,11.9436
12.021,1.7395E-05,6.2561E-05,11.9436
11.9328,-4.88281E-06,6.04248E-05,11.9436
12.1093,-5.79834E-06,6.46973E-05,11.9436
12.1093,-9.15527E-07,7.1106E-05,11.9436
11.8649,-2.44141E-06,7.56836E-05,11.9436
11.8581,5.49316E-06,7.38525E-05,11.9436
11.8989,2.50244E-05,6.22559E-05,11.9436
11.7903,5.37109E-05,5.49316E-05,11.9436
11.6884,8.14819E-05,5.82886E-05,11.9435
12.0278,8.60596E-05,4.97437E-05,11.9435
12.0346,7.35474E-05,4.88281E-05,11.9435
11.9057,4.69971E-05,6.53076E-05,11.9435
11.96,2.01416E-05,6.10352E-05,11.9435
12.0821,1.46484E-05,7.04956E-05,11.9435
11.8649,6.10352E-07,6.71387E-05,11.9435
11.8378,5.18799E-06,6.10352E-05,11.9435
11.7835,9.15527E-06,6.74438E-05,11.9435
11.831,2.86865E-05,6.31714E-05,11.9435
11.6681,4.60815E-05,6.10352E-05,11.9435
11.96,6.89697E-05,6.28662E-05,11.9435
12.1364,5.64575E-05,5.67627E-05,11.9434
12.0753,4.69971E-05,5.95093E-05,11.9434
11.8446,4.02832E-05,5.76782E-05,11.9434
12.1432,2.41089E-05,6.92749E-05,11.9434
11.9532,1.43433E-05,6.56128E-05,11.9434
11.8242,3.2959E-05,5.64575E-05,11.9434
11.96,4.24194E-05,5.61523E-05,11.9434
11.736,4.21143E-05,5.5542E-05,11.9434
11.7292,4.45557E-05,5.24902E-05,11.9434
11.9735,6.80542E-05,4.69971E-05,11.9434
11.9803,7.50732E-05,5.00488E-05,11.9434
12.1025,7.41577E-05,5.7373E-05,11.9434
12.055,5.7373E-05,5.5542E-05,11.9433
11.7631,4.76074E-05,5.58472E-05,11.9433
11.9124,2.31934E-05,5.40161E-05,11.9433
11.8853,-9.15527E-07,7.47681E-05,11.9433
11.8106,-1.83105E-06,6.98853E-05,11.9433
11.9464,-1.52588E-06,6.65283E-05,11.9433
11.6681,-6.71387E-06,8.14819E-05,11.9433
12.0618,-2.83813E-05,6.71387E-05,11.9433
11.96,-3.93677E-05,7.04956E-05,11.9433
12.0075,-3.17383E-05,6.43921E-05,11.9432
12.1161,-6.40869E-06,5.52368E-05,11.9432
12.0686,7.62939E-06,6.34766E-05,11.9432
11.5595,3.35693E-05,7.04956E-05,11.9432
11.8717,5.31006E-05,6.74438E-05,11.9432
11.8038,7.14111E-05,6.37817E-05,11.9432
11.736,7.2937E-05,6.71387E-05,11.9432
11.5798,3.78418E-05,6.65283E-05,11.9432
12.0075,4.3335E-05,5.52368E-05,11.9431
12.0278,4.27246E-05,5.0354E-05,11.9431
11.9192,4.88281E-05,5.24902E-05,11.9431
12.0414,6.71387E-05,5.46265E-05,11.9431
12.1297,7.93457E-05,5.40161E-05,11.9431
11.8785,9.94873E-05,5.06592E-05,11.9431
11.702,0.00012146,5.76782E-05,11.9431
11.8581,0.000113525,6.16455E-05,11.943
11.7495,0.000111389,5.43213E-05,11.943
11.6409,0.000107422,6.28662E-05,11.943
11.8446,8.69751E-05,5.95093E-05,11.943
12.021,6.92749E-05,5.43213E-05,11.943
12.0007,4.36401E-05,5.85937E-05,11.9429
11.9532,9.15527E-06,5.82886E-05,11.9429
12.021,-3.60107E-05,5.76782E-05,11.9429
11.8649,-6.98853E-05,5.88989E-05,11.9429
11.8106,-7.17163E-05,6.16455E-05,11.9429
11.7224,-6.31714E-05,6.86646E-05,11.9428
11.8038,-8.48389E-05,6.46973E-05,11.9428
11.6749,-6.86646E-05,7.38525E-05,11.9428
11.9124,-3.23486E-05,7.2937E-05,11.9428
11.9735,6.40869E-06,7.01904E-05,11.9427
12.0957,4.76074E-05,6.98853E-05,11.9427
12.0821,6.7749E-05,7.44629E-05,11.9427
12.1093,9.27734E-05,7.56836E-05,11.9427
11.8785,8.91113E-05,6.65283E-05,11.9426
11.8785,8.42285E-05,6.56128E-05,11.9426
11.7903,6.83594E-05,4.88281E-05,11.9426
11.6749,6.13403E-05,5.18799E-05,11.9425
11.7767,4.94385E-05,5.00488E-05,11.9425
12.0618,4.54712E-05,5.43213E-05,11.9425
11.8174,4.27246E-05,5.34058E-05,11.9424
12.0957,3.26538E-05,6.16455E-05,11.9424
12.1093,2.2583E-05,6.31714E-05,11.9424
12.0482,1.49536E-05,5.88989E-05,11.9423
12.0618,1.64795E-05,5.70679E-05,11.9423
11.8785,1.28174E-05,5.21851E-05,11.9422
11.8853,1.83105E-06,5.27954E-05,11.9422
11.736,-1.09863E-05,6.10352E-05,11.9422
